date,Hamburg,Schleswig-Holstein,Lower Saxony,Baden-Wuerttemberg,Saarland,Bremen,Brandenburg,Saxony,Bavaria,Saxony-Anhalt,Hesse,Rheinland-Pfalz,North Rhine-Westphalia,Berlin,Mecklenburg-Vorpommern,Thuringia
2020-07-18,18.452380952380953,18.452380952380953,32.738095238095234,30.952380952380953,35.714285714285715,30.158730158730158,15.674603174603176,32.53968253968254,34.32539682539682,18.452380952380953,16.666666666666664,18.452380952380953,18.452380952380953,30.952380952380953,32.738095238095234,32.738095238095234
2020-07-19,18.452380952380953,18.452380952380953,32.738095238095234,30.952380952380953,35.714285714285715,30.158730158730158,15.674603174603176,32.53968253968254,34.32539682539682,18.452380952380953,16.666666666666664,18.452380952380953,18.452380952380953,30.952380952380953,32.738095238095234,32.738095238095234
2020-07-20,18.452380952380953,18.452380952380953,32.738095238095234,30.952380952380953,35.714285714285715,30.158730158730158,15.674603174603176,32.53968253968254,34.32539682539682,18.452380952380953,16.666666666666664,18.452380952380953,18.452380952380953,30.952380952380953,32.738095238095234,32.738095238095234
2020-07-21,18.452380952380953,18.452380952380953,32.738095238095234,30.952380952380953,35.714285714285715,30.158730158730158,15.674603174603176,32.53968253968254,34.32539682539682,18.452380952380953,16.666666666666664,18.452380952380953,18.452380952380953,29.166666666666664,32.738095238095234,32.738095238095234
2020-07-22,18.452380952380953,18.452380952380953,32.738095238095234,30.952380952380953,35.714285714285715,30.158730158730158,15.674603174603176,32.53968253968254,34.32539682539682,18.452380952380953,16.666666666666664,18.452380952380953,18.452380952380953,29.166666666666664,32.738095238095234,32.738095238095234
2020-07-23,18.452380952380953,18.452380952380953,32.738095238095234,30.952380952380953,35.714285714285715,30.158730158730158,15.674603174603176,32.53968253968254,34.32539682539682,18.452380952380953,16.666666666666664,18.452380952380953,18.452380952380953,29.166666666666664,32.738095238095234,32.738095238095234
2020-07-24,18.452380952380953,18.452380952380953,32.738095238095234,30.952380952380953,35.714285714285715,30.158730158730158,15.674603174603176,32.53968253968254,34.32539682539682,18.452380952380953,16.666666666666664,18.452380952380953,18.452380952380953,29.166666666666664,32.738095238095234,32.738095238095234
2020-07-25,18.452380952380953,18.452380952380953,32.738095238095234,30.952380952380953,35.714285714285715,30.158730158730158,15.674603174603176,32.53968253968254,34.32539682539682,18.452380952380953,16.666666666666664,18.452380952380953,18.452380952380953,29.166666666666664,32.738095238095234,32.738095238095234
2020-07-26,18.452380952380953,18.452380952380953,32.738095238095234,30.952380952380953,35.714285714285715,30.158730158730158,15.674603174603176,32.53968253968254,34.32539682539682,18.452380952380953,16.666666666666664,18.452380952380953,18.452380952380953,29.166666666666664,32.738095238095234,32.738095238095234
2020-07-27,18.452380952380953,18.452380952380953,32.738095238095234,30.952380952380953,35.714285714285715,30.158730158730158,15.674603174603176,32.53968253968254,34.32539682539682,18.452380952380953,16.666666666666664,18.452380952380953,18.452380952380953,29.166666666666664,32.738095238095234,32.738095238095234
